001,จีบีที01,1500
001,จีบีที02,1500
001,สตาร์เทค01,1600
001,สตาร์เทค02,1600
001,ทีอาเอฟ01,1600
001,ทีอาเอฟ02,1600
001,นานามิ1,1600
001,นานามิ2,1600
001,โภคา01,1600
001,โภคา02,1600
001,โกรธเอส01,1600
001,โกรธเอส02,1600
001,สตาร์เทค01,1600
002,บาลังกัส(580),1000
002,อ๊อกผง(800),1050
002,ไฮโดรเย่น(750),1100
003,น้ำมันดีเซล01,75
003,น้ำมันดีเซล02,75
003,น้ำมันดีเซล03,80
003,น้ำมันดีเซล04,85
